18.7854 26.0202 14.034
17.3761 25.1424 14.0173
18.7069 25.664 13.9064
17.5127 26.9207 14.7167
17.6097 27.0573 14.7492
19.1779 26.2459 12.621
19.3202 26.9401 12.9165
17.0336 25.8716 11.3372
18.0268 26.2939 11.2554
18.0497 26.2621 11.277
17.9824 26.309 11.2398
16.9229 26.1126 11.1833
17.7204 27.2782 14.9113
16.4119 25.827 15.2259
17.0596 27.2089 16.3459
17.2994 27.3984 16.1413
15.4239 28.5858 16.6649
15.4994 28.1862 16.7855
15.5096 29.0792 16.4202
15.8749 29.4401 16.0795
15.591 25.7494 15.026
15.2562 25.7693 14.9821
15.3003 25.7637 14.9224
15.3129 28.8584 16.5001
16.7165 30.7026 11.5135
14.843 31.4214 12.1984
15.4652 31.5119 12.6823
15.7046 30.7167 11.0753
14.7091 31.3384 12.2836
15.2935 31.2802 13.1659
15.3421 31.317 13.1149
16.4145 26.8394 10.0107
16.9292 27.0404 9.89096
16.164 26.6169 10.2431
16.8331 27.4347 9.81083
18.8268 28.6442 12.7047
18.8169 28.6282 12.7553
18.8489 28.5699 12.7253
16.1094 26.666 10.2887
16.5788 24.8857 13.618
17.335 25.0592 14.0167
17.2011 24.9763 14.1019
16.7505 25.1175 13.1343
16.702 25.0807 13.1853
15.3276 25.6951 14.7868
16.3395 25.681 15.225
15.211 28.963 16.4896
15.1148 29.3573 16.4094
15.6296 29.5583 16.2896
15.8802 29.7808 16.0573
15.9349 29.7316 16.0116
13.2173 27.7537 13.5955
13.1954 27.8275 13.5751
13.2271 27.7695 13.5453
17.564 32.0906 13.2216
17.5554 32.0891 13.2051
17.4993 32.0985 13.2022
16.8233 32.1292 13.0274
17.2209 31.7684 12.5443
15.8784 31.8537 12.9534
17.6886 28.7914 13.9534
18.1985 30.2914 14.3331
17.4584 29.3974 14.638
17.9218 28.8641 13.718
19.8949 29.0462 11.3104
19.3346 29.5171 11.6345
18.9939 28.3599 12.6939
17.6383 27.0565 9.46205
18.6561 26.6413 9.99885
18.3215 26.962 9.33802
18.3774 26.9714 9.34083
19.1931 27.1646 9.42511
19.0536 27.0021 9.51572
19.9858 28.8898 10.6745
19.0719 29.6771 11.3423
14.1223 27.5335 12.5823
14.5857 27.0004 11.6624
13.8456 26.1064 11.9673
14.3555 27.6062 12.3468
14.48 24.3072 13.0787
14.5446 24.2992 13.0981
14.4886 24.3086 13.0952
14.8232 24.6293 13.7562
16.1656 24.544 13.3469
15.2208 24.2685 13.2729
13.0502 28.0376 13.6064
12.1493 27.3514 14.9898
12.7094 26.8805 14.6659
13.388 29.7563 16.3014
14.4058 29.3411 16.8383
13.7226 29.4356 16.9624
13.667 29.4263 16.9596
12.9904 29.3956 16.7846
12.9722 26.7206 14.9581
12.0584 27.5078 15.6258
12.8509 29.233 16.8752
14.8879 31.3449 14.738
16.3441 32.4521 13.221
16.4764 32.833 13.9466
16.1528 32.6349 14.4318
15.2389 31.8477 15.0995
15.5016 32.0076 15.3917
15.9674 31.1474 16.0235
16.0459 30.7912 16.1511
16.0225 30.0221 16.2001
17.5517 30.1034 15.9556
17.3325 29.6898 15.7057
18.4132 30.808 14.8324
18.4743 30.713 14.4216
18.3408 30.954 14.8315
17.6933 32.3359 13.7116
17.807 32.1272 13.4094
16.7298 32.8717 14.1433
17.4535 32.5255 13.9162
16.6838 32.2917 13.118
17.2401 32.0478 15.3408
17.1431 32.1844 15.3082
17.0324 32.4053 15.1462
17.4178 30.1863 16.0408
17.3767 30.2696 16.0401
16.648 32.687 14.9332
16.0619 32.4785 15.0677
19.8003 30.3773 12.2663
19.8789 30.7335 12.3939
19.8554 31.5027 12.4429
19.7132 31.7439 12.3001
18.9542 31.2396 11.3598
18.8434 30.9986 11.2059
18.721 30.1798 10.9808
18.239 32.1837 13.081
17.8502 31.4209 11.2877
17.8946 31.436 11.3032
18.9478 32.1675 12.6522
18.8866 28.77 13.2054
19.2655 29.4575 13.3838
19.4627 31.9664 12.5324
19.7151 31.5233 12.8224
19.2901 30.6344 13.9888
19.4078 30.1517 13.6793
17.8273 31.3891 11.266
17.6569 30.0568 10.9011
17.0964 30.6839 11.0447
17.1468 30.0221 8.68574
16.7539 29.5583 8.77525
17.0063 30.0015 9.06534
17.0045 29.7808 8.54289
19.1266 30.2445 9.4087
18.5421 30.1863 8.52639
17.0592 29.7316 8.49718
18.4568 29.6898 8.19135
18.676 30.1034 8.44117
20.1771 29.0725 9.46395
19.2983 30.0128 8.92513
19.7113 29.6711 9.1962
19.1473 27.7446 8.39987
19.4007 27.7058 8.59665
20.3094 28.6918 10.1893
19.1751 30.2077 9.35771
19.533 27.3251 9.32199
16.9992 29.4401 8.56513
18.4237 27.3984 8.62694
18.313 26.9635 9.3215
18.0701 27.0001 9.13381
18.1839 27.2089 8.83149
16.6238 28.1862 9.27115
16.5482 28.5858 9.15048
16.6339 29.0792 8.90577
19.2956 25.7632 12.3116
19.6991 27.6276 13.0948
20.664 27.5335 12.5823
20.3873 26.1064 11.9673
20.1114 25.6847 11.8788
20.1724 25.5896 11.4679
19.4239 25.5212 11.2688
19.0891 25.5012 11.2249
18.7807 25.5568 11.4984
21.034 26.2943 10.3447
21.1273 27.0004 11.6624
21.2532 26.708 10.5946
19.1605 25.5754 11.0297
20.4118 26.3848 9.8608
19.1333 25.5068 11.1652
20.5628 28.653 10.3861
19.9988 26.7265 9.58972
20.4809 28.8377 11.176
20.8972 27.6062 12.3468
14.7116 26.708 10.5946
17.156 25.0527 11.5623
15.8913 23.7628 11.8685
16.8051 24.5499 11.2008
15.5677 23.5647 12.3537
15.7 23.9456 13.0793
15.3603 24.1061 13.1823
14.9477 25.7138 15.2556
13.2007 25.399 15.0944
14.2168 25.0086 15.0343
13.3231 26.2178 15.3195
14.3872 26.3408 15.3992
14.1938 24.9768 15.0126
12.1652 25.664 13.9064
12.7785 26.9401 12.9165
12.6362 26.2459 12.621
12.2437 26.0202 14.034
13.0899 25.1581 14.9406
13.1574 27.6276 13.0948
14.1495 24.9616 14.9971
13.9741 29.3976 17.1665
13.7311 29.4342 16.9788
15.4203 28.2115 17.0292
13.8603 29.1888 17.4688
12.6434 28.6918 17.7037
11.7348 27.7058 16.111
11.867 27.3251 16.8364
12.5111 29.0725 16.9783
13.5873 26.708 18.109
12.8968 28.653 17.9005
13.368 26.2943 17.8591
12.7458 26.3848 17.3752
12.3328 26.7265 17.1041
13.6205 28.9992 17.6734
15.0451 26.9576 17.7351
14.985 26.666 17.8031
15.2902 26.8394 17.5251
15.4102 27.3183 17.3946
15.0397 26.6169 17.7575
15.4959 27.8119 17.1499
12.869 26.1899 16.9426
12.9175 26.1531 16.8916
13.5019 26.2113 17.7739
14.8974 26.3756 17.6146
15.0378 26.3961 17.235
11.6323 30.0128 16.4395
12.0453 29.6711 16.7106
11.4813 27.7446 15.9142
10.7908 29.6898 15.7057
11.01 30.1034 15.9556
12.8836 30.8222 15.2707
11.8716 30.808 14.8324
12.6205 30.8764 15.0315
12.9108 30.8908 15.1351
12.9549 30.8964 15.0754
13.2633 30.8408 14.8019
11.9326 30.713 14.4216
11.3801 28.8641 13.718
11.6568 30.2914 14.3331
12.3449 28.77 13.2054
12.7485 30.6344 13.9888
10.9167 29.3974 14.638
11.5632 27.5599 15.1243
11.1469 28.7914 13.9534
13.3138 31.5027 12.4429
13.1734 31.5233 12.8224
13.824 31.4679 14.6583
12.2753 28.6282 12.7553
12.2852 28.6442 12.7047
12.793 29.5171 11.6345
12.3072 28.5699 12.7253
13.3532 29.0462 11.3104
12.4523 28.3599 12.6939
13.9392 28.8377 11.176
16.5815 30.8903 10.2315
15.7656 30.8117 10.6644
15.0984 29.3976 9.65215
15.5301 29.3411 9.32395
16.2391 29.3573 8.89507
16.3353 28.963 8.97518
16.4372 28.8584 8.98573
14.0211 28.653 10.3861
18.691 27.3514 14.9898
19.2511 26.8805 14.6659
18.1048 27.5599 15.1243
19.737 27.8275 13.5751
19.5919 28.0376 13.6064
19.7589 27.7537 13.5955
19.7688 27.7695 13.5453
18.7303 24.895 13.8574
18.2202 24.9297 11.642
18.8707 24.8744 13.4779
18.023 27.7446 15.9142
16.9458 27.0001 16.6482
16.514 27.0565 16.9764
15.7088 27.4347 17.3252
15.6069 27.5392 17.3147
15.4626 25.5074 16.0688
16.2785 25.5859 15.636
15.8049 27.0404 17.4053
