335 4.75896673 17.99683624 7.52603427 1.100
336 3.73578673 16.74506624 8.16274427 1.100
337 9.29230475 14.04287624 1.63388471 1.700
338 7.72147475 13.38004624 3.53095471 1.700
339 6.49973475 11.59241624 2.12329471 1.700
340 8.07055475 12.25524624 0.22622471 1.700
341 8.07611475 14.25662624 2.41485471 1.550
342 6.59899475 12.46526624 3.29630471 1.550
343 7.71591475 11.37866624 1.34233471 1.550
344 9.19304475 13.17002624 0.46088471 1.550
345 7.03285475 14.97391624 1.79471471 1.550
346 5.46251475 12.57401624 4.12463471 1.550
347 8.75916475 10.66137624 1.96247471 1.550
348 10.32952475 13.06127624 -0.36745529 1.550
349 7.28228475 15.54354624 0.73019471 1.520
350 5.93807475 15.00750624 2.36521471 1.520
351 5.53745475 13.31792624 5.10426471 1.520
352 4.47678475 11.89887624 3.81761471 1.520
353 8.50973475 10.09173624 3.02698471 1.520
354 9.85395475 10.62777624 1.39196471 1.520
355 10.25458475 12.31737624 -1.34708529 1.520
356 11.31525475 13.73642624 -0.06043529 1.520
357 9.65193475 15.02708624 1.32021471 1.100
358 10.04903475 13.65494624 2.31534471 1.100
359 7.56870475 14.01726624 4.40554471 1.100
360 8.59191475 12.76550624 3.76888471 1.100
361 5.74301475 11.98036624 1.44183471 1.100
362 6.14010475 10.60821624 2.43696471 1.100
363 7.20012475 12.86978624 -0.01170529 1.100
364 8.22333475 11.61802624 -0.64836529 1.100
365 9.20838373 19.16990624 5.88052427 1.700
366 10.77921373 18.50712624 3.98344427 1.700
367 12.00097373 16.71946624 5.39105427 1.700
368 10.43018373 17.38229624 7.28814427 1.700
369 10.42455373 19.38369624 5.09955427 1.550
370 11.90172373 17.59238624 4.21809427 1.550
371 10.78481373 16.50571624 6.17203427 1.550
372 9.30769373 18.29706624 7.05353427 1.550
373 11.46778373 20.10102624 5.71968427 1.550
374 13.03816373 17.70110624 3.38970427 1.550
375 9.74153373 15.78845624 5.55189427 1.550
376 8.17122373 18.18827624 7.88188427 1.550
377 11.21832373 20.67066624 6.78419427 1.520
378 12.56255373 20.13466624 5.14915427 1.520
379 12.96318373 18.44499624 2.41007427 1.520
380 14.02388373 17.02592624 3.69666427 1.520
381 9.99092373 15.21884624 4.48734427 1.520
382 8.64675373 15.75486624 6.12241427 1.520
383 8.24619373 17.44437624 8.86150427 1.520
384 7.18548373 18.86340624 7.57488427 1.520
385 8.84871373 20.15409624 6.19419427 1.100
386 8.45167373 18.78192624 5.19907427 1.100
387 10.93198373 19.14436624 3.10885427 1.100
388 9.90879373 17.89256624 3.74550427 1.100
389 12.75773373 17.10735624 6.07251427 1.100
390 12.36058373 15.73527624 5.07732427 1.100
391 11.30063373 17.99683624 7.52603427 1.100
392 10.27745373 16.74506624 8.16274427 1.100
393 15.83397175 14.04287624 1.63388471 1.700
394 14.26314175 13.38004624 3.53095471 1.700
395 13.04140175 11.59241624 2.12329471 1.700
396 14.61222175 12.25524624 0.22622471 1.700
397 14.61778175 14.25662624 2.41485471 1.550
398 13.14066175 12.46526624 3.29630471 1.550
399 14.25758175 11.37866624 1.34233471 1.550
400 15.73471175 13.17002624 0.46088471 1.550
401 13.57452175 14.97391624 1.79471471 1.550
402 12.00418175 12.57401624 4.12463471 1.550
403 15.30083175 10.66137624 1.96247471 1.550
404 16.87119175 13.06127624 -0.36745529 1.550
405 13.82395175 15.54354624 0.73019471 1.520
406 12.47974175 15.00750624 2.36521471 1.520
407 12.07912175 13.31792624 5.10426471 1.520
408 11.01845175 11.89887624 3.81761471 1.520
409 15.05140175 10.09173624 3.02698471 1.520
410 16.39562175 10.62777624 1.39196471 1.520
411 16.79625175 12.31737624 -1.34708529 1.520
412 17.85692175 13.73642624 -0.06043529 1.520
413 16.19360175 15.02708624 1.32021471 1.100
414 16.59070175 13.65494624 2.31534471 1.100
415 14.11037175 14.01726624 4.40554471 1.100
416 15.13358175 12.76550624 3.76888471 1.100
417 12.28468175 11.98036624 1.44183471 1.100
418 12.68177175 10.60821624 2.43696471 1.100
419 13.74179175 12.86978624 -0.01170529 1.100
420 14.76500175 11.61802624 -0.64836529 1.100
421 15.75005073 19.16990624 5.88052427 1.700
422 17.32088073 18.50712624 3.98344427 1.700
423 18.54264073 16.71946624 5.39105427 1.700
424 16.97185073 17.38229624 7.28814427 1.700
425 16.96622073 19.38369624 5.09955427 1.550
426 18.44339073 17.59238624 4.21809427 1.550
427 17.32648073 16.50571624 6.17203427 1.550
428 15.84936073 18.29706624 7.05353427 1.550
429 18.00945073 20.10102624 5.71968427 1.550
430 19.57983073 17.70110624 3.38970427 1.550
431 16.28320073 15.78845624 5.55189427 1.550
432 14.71289073 18.18827624 7.88188427 1.550
433 17.75999073 20.67066624 6.78419427 1.520
434 19.10422073 20.13466624 5.14915427 1.520
435 19.50485073 18.44499624 2.41007427 1.520
436 20.56555073 17.02592624 3.69666427 1.520
437 16.53259073 15.21884624 4.48734427 1.520
438 15.18842073 15.75486624 6.12241427 1.520
439 14.78786073 17.44437624 8.86150427 1.520
440 13.72715073 18.86340624 7.57488427 1.520
441 15.39038073 20.15409624 6.19419427 1.100
442 14.99334073 18.78192624 5.19907427 1.100
443 17.47365073 19.14436624 3.10885427 1.100
444 16.45046073 17.89256624 3.74550427 1.100
445 19.29940073 17.10735624 6.07251427 1.100
446 18.90225073 15.73527624 5.07732427 1.100
447 17.84230073 17.99683624 7.52603427 1.100
448 16.81912073 16.74506624 8.16274427 1.100
449 22.37563875 14.04287624 1.63388471 1.700
450 20.80480875 13.38004624 3.53095471 1.700
451 19.58306875 11.59241624 2.12329471 1.700
452 21.15388875 12.25524624 0.22622471 1.700
453 21.15944875 14.25662624 2.41485471 1.550
454 19.68232875 12.46526624 3.29630471 1.550
455 20.79924875 11.37866624 1.34233471 1.550
456 22.27637875 13.17002624 0.46088471 1.550
457 20.11618875 14.97391624 1.79471471 1.550
458 18.54584875 12.57401624 4.12463471 1.550
459 21.84249875 10.66137624 1.96247471 1.550
460 23.41285875 13.06127624 -0.36745529 1.550
461 20.36561875 15.54354624 0.73019471 1.520
462 19.02140875 15.00750624 2.36521471 1.520
463 18.62078875 13.31792624 5.10426471 1.520
464 17.56011875 11.89887624 3.81761471 1.520
465 21.59306875 10.09173624 3.02698471 1.520
466 22.93728875 10.62777624 1.39196471 1.520
467 23.33791875 12.31737624 -1.34708529 1.520
468 24.39858875 13.73642624 -0.06043529 1.520
469 22.73526875 15.02708624 1.32021471 1.100
470 23.13236875 13.65494624 2.31534471 1.100
471 20.65203875 14.01726624 4.40554471 1.100
472 21.67524875 12.76550624 3.76888471 1.100
473 18.82634875 11.98036624 1.44183471 1.100
474 19.22343875 10.60821624 2.43696471 1.100
475 20.28345875 12.86978624 -0.01170529 1.100
476 21.30666875 11.61802624 -0.64836529 1.100
477 22.29171773 19.16990624 5.88052427 1.700
478 23.86254773 18.50712624 3.98344427 1.700
479 25.08430773 16.71946624 5.39105427 1.700
480 23.51351773 17.38229624 7.28814427 1.700
481 23.50788773 19.38369624 5.09955427 1.550
482 24.98505773 17.59238624 4.21809427 1.550
483 23.86814773 16.50571624 6.17203427 1.550
484 22.39102773 18.29706624 7.05353427 1.550
485 24.55111773 20.10102624 5.71968427 1.550
486 26.12149773 17.70110624 3.38970427 1.550
487 22.82486773 15.78845624 5.55189427 1.550
488 21.25455773 18.18827624 7.88188427 1.550
489 24.30165773 20.67066624 6.78419427 1.520
490 25.64588773 20.13466624 5.14915427 1.520
491 26.04651773 18.44499624 2.41007427 1.520
492 27.10721773 17.02592624 3.69666427 1.520
493 23.07425773 15.21884624 4.48734427 1.520
494 21.73008773 15.75486624 6.12241427 1.520
495 21.32952773 17.44437624 8.86150427 1.520
496 20.26881773 18.86340624 7.57488427 1.520
497 21.93204773 20.15409624 6.19419427 1.100
498 21.53500773 18.78192624 5.19907427 1.100
499 24.01531773 19.14436624 3.10885427 1.100
500 22.99212773 17.89256624 3.74550427 1.100
501 25.84106773 17.10735624 6.07251427 1.100
502 25.44391773 15.73527624 5.07732427 1.100
503 24.38396773 17.99683624 7.52603427 1.100
504 23.36078773 16.74506624 8.16274427 1.100
505 28.91730575 14.04287624 1.63388471 1.700
506 27.34647575 13.38004624 3.53095471 1.700
507 26.12473575 11.59241624 2.12329471 1.700
508 27.69555575 12.25524624 0.22622471 1.700
509 27.70111575 14.25662624 2.41485471 1.550
510 26.22399575 12.46526624 3.29630471 1.550
511 27.34091575 11.37866624 1.34233471 1.550
512 28.81804575 13.17002624 0.46088471 1.550
513 26.65785575 14.97391624 1.79471471 1.550
514 25.08751575 12.57401624 4.12463471 1.550
515 28.38416575 10.66137624 1.96247471 1.550
516 29.95452575 13.06127624 -0.36745529 1.550
517 26.90728575 15.54354624 0.73019471 1.520
518 25.56307575 15.00750624 2.36521471 1.520
519 25.16245575 13.31792624 5.10426471 1.520
520 24.10178575 11.89887624 3.81761471 1.520
521 28.13473575 10.09173624 3.02698471 1.520
522 29.47895575 10.62777624 1.39196471 1.520
523 29.87958575 12.31737624 -1.34708529 1.520
524 30.94025575 13.73642624 -0.06043529 1.520
525 29.27693575 15.02708624 1.32021471 1.100
526 29.67403575 13.65494624 2.31534471 1.100
527 27.19370575 14.01726624 4.40554471 1.100
528 28.21691575 12.76550624 3.76888471 1.100
529 25.36801575 11.98036624 1.44183471 1.100
530 25.76510575 10.60821624 2.43696471 1.100
531 26.82512575 12.86978624 -0.01170529 1.100
532 27.84833575 11.61802624 -0.64836529 1.100
533 28.83338473 19.16990624 5.88052427 1.700
534 30.40421473 18.50712624 3.98344427 1.700
535 31.62597473 16.71946624 5.39105427 1.700
536 30.05518473 17.38229624 7.28814427 1.700
537 30.04955473 19.38369624 5.09955427 1.550
538 31.52672473 17.59238624 4.21809427 1.550
539 30.40981473 16.50571624 6.17203427 1.550
540 28.93269473 18.29706624 7.05353427 1.550
541 31.09278473 20.10102624 5.71968427 1.550
542 32.66316473 17.70110624 3.38970427 1.550
543 29.36653473 15.78845624 5.55189427 1.550
544 27.79622473 18.18827624 7.88188427 1.550
545 30.84332473 20.67066624 6.78419427 1.520
546 32.18755473 20.13466624 5.14915427 1.520
547 32.58818473 18.44499624 2.41007427 1.520
548 33.64888473 17.02592624 3.69666427 1.520
549 29.61592473 15.21884624 4.48734427 1.520
550 28.27175473 15.75486624 6.12241427 1.520
551 27.87119473 17.44437624 8.86150427 1.520
552 26.81048473 18.86340624 7.57488427 1.520
553 28.47371473 20.15409624 6.19419427 1.100
554 28.07667473 18.78192624 5.19907427 1.100
555 30.55698473 19.14436624 3.10885427 1.100
556 29.53379473 17.89256624 3.74550427 1.100
557 32.38273473 17.10735624 6.07251427 1.100
558 31.98558473 15.73527624 5.07732427 1.100
559 30.92563473 17.99683624 7.52603427 1.100
560 29.90245473 16.74506624 8.16274427 1.100
561 2.75063775 24.29699624 1.63388471 1.700
562 1.17980775 23.63416624 3.53095471 1.700
563 -0.04193225 21.84653624 2.12329471 1.700
564 1.52888775 22.50936624 0.22622471 1.700
565 1.53444775 24.51074624 2.41485471 1.550
566 0.05732775 22.71938624 3.29630471 1.550
567 1.17424775 21.63278624 1.34233471 1.550
568 2.65137775 23.42414624 0.46088471 1.550
569 0.49118775 25.22803624 1.79471471 1.550
570 -1.07915225 22.82813624 4.12463471 1.550
571 2.21749775 20.91549624 1.96247471 1.550
572 3.78785775 23.31539624 -0.36745529 1.550
573 0.74061775 25.79766624 0.73019471 1.520
574 -0.60359225 25.26162624 2.36521471 1.520
575 -1.00421225 23.57204624 5.10426471 1.520
576 -2.06488225 22.15299624 3.81761471 1.520
577 1.96806775 20.34585624 3.02698471 1.520
578 3.31228775 20.88189624 1.39196471 1.520
579 3.71291775 22.57149624 -1.34708529 1.520
580 4.77358775 23.99054624 -0.06043529 1.520
